NAICS_6_Digit,NAICS_6_Title,NAICS_8_Digit,NAICS_8_Title,Differentiation_Criteria_8,Description_8,NAICS_10_Digit,NAICS_10_Title,Differentiation_Criteria_10,Description_10
339992,Musical Instrument Manufacturing,33999203,Piano and Keyboard Manufacturing,Product Type,Manufacturing of pianos and keyboards,3399920302,Piano and Keyboard Manufacturing - Medium Manufacturer (50-500 employees),Company Size,Manufacturing of pianos and keyboards Medium-sized manufacturers with 50-500 employees.
339992,Musical Instrument Manufacturing,33999203,Piano and Keyboard Manufacturing,Product Type,Manufacturing of pianos and keyboards,3399920303,Piano and Keyboard Manufacturing - Large Manufacturer (500+ employees),Company Size,Manufacturing of pianos and keyboards Large manufacturers with over 500 employees.
339992,Musical Instrument Manufacturing,33999203,Piano and Keyboard Manufacturing,Product Type,Manufacturing of pianos and keyboards,3399920304,Piano and Keyboard Manufacturing - Automated/Industry 4.0,Technology Level,Manufacturing of pianos and keyboards Highly automated facilities with Industry 4.0 technologies.
339992,Musical Instrument Manufacturing,33999203,Piano and Keyboard Manufacturing,Product Type,Manufacturing of pianos and keyboards,3399920305,Piano and Keyboard Manufacturing - Job Shop/Custom Production,Production Type,Manufacturing of pianos and keyboards Job shop operations specializing in custom production.
339992,Musical Instrument Manufacturing,33999204,Percussion Instrument Manufacturing,Product Type,Manufacturing of drums and percussion instruments,3399920401,Percussion Instrument Manufacturing - Small Manufacturer (<50 employees),Company Size,Manufacturing of drums and percussion instruments Small manufacturers with fewer than 50 employees.
339992,Musical Instrument Manufacturing,33999204,Percussion Instrument Manufacturing,Product Type,Manufacturing of drums and percussion instruments,3399920402,Percussion Instrument Manufacturing - Medium Manufacturer (50-500 employees),Company Size,Manufacturing of drums and percussion instruments Medium-sized manufacturers with 50-500 employees.
339992,Musical Instrument Manufacturing,33999204,Percussion Instrument Manufacturing,Product Type,Manufacturing of drums and percussion instruments,3399920403,Percussion Instrument Manufacturing - Large Manufacturer (500+ employees),Company Size,Manufacturing of drums and percussion instruments Large manufacturers with over 500 employees.
339992,Musical Instrument Manufacturing,33999204,Percussion Instrument Manufacturing,Product Type,Manufacturing of drums and percussion instruments,3399920404,Percussion Instrument Manufacturing - Automated/Industry 4.0,Technology Level,Manufacturing of drums and percussion instruments Highly automated facilities with Industry 4.0 technologies.
339992,Musical Instrument Manufacturing,33999204,Percussion Instrument Manufacturing,Product Type,Manufacturing of drums and percussion instruments,3399920405,Percussion Instrument Manufacturing - Job Shop/Custom Production,Production Type,Manufacturing of drums and percussion instruments Job shop operations specializing in custom production.
339993,Fastener Button Needle and Pin Manufacturing,33999301,Zipper Manufacturing,Product Type,Manufacturing of zippers and slide fasteners,3399930101,Zipper Manufacturing - Small Manufacturer (<50 employees),Company Size,Manufacturing of zippers and slide fasteners Small manufacturers with fewer than 50 employees.
339993,Fastener Button Needle and Pin Manufacturing,33999301,Zipper Manufacturing,Product Type,Manufacturing of zippers and slide fasteners,3399930102,Zipper Manufacturing - Medium Manufacturer (50-500 employees),Company Size,Manufacturing of zippers and slide fasteners Medium-sized manufacturers with 50-500 employees.
339993,Fastener Button Needle and Pin Manufacturing,33999301,Zipper Manufacturing,Product Type,Manufacturing of zippers and slide fasteners,3399930103,Zipper Manufacturing - Large Manufacturer (500+ employees),Company Size,Manufacturing of zippers and slide fasteners Large manufacturers with over 500 employees.
339993,Fastener Button Needle and Pin Manufacturing,33999301,Zipper Manufacturing,Product Type,Manufacturing of zippers and slide fasteners,3399930104,Zipper Manufacturing - Automated/Industry 4.0,Technology Level,Manufacturing of zippers and slide fasteners Highly automated facilities with Industry 4.0 technologies.
339993,Fastener Button Needle and Pin Manufacturing,33999301,Zipper Manufacturing,Product Type,Manufacturing of zippers and slide fasteners,3399930105,Zipper Manufacturing - Job Shop/Custom Production,Production Type,Manufacturing of zippers and slide fasteners Job shop operations specializing in custom production.
339993,Fastener Button Needle and Pin Manufacturing,33999302,Button Manufacturing,Product Type,Manufacturing of buttons,3399930201,Button Manufacturing - Small Manufacturer (<50 employees),Company Size,Manufacturing of buttons Small manufacturers with fewer than 50 employees.
339993,Fastener Button Needle and Pin Manufacturing,33999302,Button Manufacturing,Product Type,Manufacturing of buttons,3399930202,Button Manufacturing - Medium Manufacturer (50-500 employees),Company Size,Manufacturing of buttons Medium-sized manufacturers with 50-500 employees.
339993,Fastener Button Needle and Pin Manufacturing,33999302,Button Manufacturing,Product Type,Manufacturing of buttons,3399930203,Button Manufacturing - Large Manufacturer (500+ employees),Company Size,Manufacturing of buttons Large manufacturers with over 500 employees.
339993,Fastener Button Needle and Pin Manufacturing,33999302,Button Manufacturing,Product Type,Manufacturing of buttons,3399930204,Button Manufacturing - Automated/Industry 4.0,Technology Level,Manufacturing of buttons Highly automated facilities with Industry 4.0 technologies.
339993,Fastener Button Needle and Pin Manufacturing,33999302,Button Manufacturing,Product Type,Manufacturing of buttons,3399930205,Button Manufacturing - Job Shop/Custom Production,Production Type,Manufacturing of buttons Job shop operations specializing in custom production.
339994,Broom Brush and Mop Manufacturing,33999401,Broom Manufacturing,Product Type,Manufacturing of brooms,3399940101,Broom Manufacturing - Small Manufacturer (<50 employees),Company Size,Manufacturing of brooms Small manufacturers with fewer than 50 employees.
339994,Broom Brush and Mop Manufacturing,33999401,Broom Manufacturing,Product Type,Manufacturing of brooms,3399940102,Broom Manufacturing - Medium Manufacturer (50-500 employees),Company Size,Manufacturing of brooms Medium-sized manufacturers with 50-500 employees.
339994,Broom Brush and Mop Manufacturing,33999401,Broom Manufacturing,Product Type,Manufacturing of brooms,3399940103,Broom Manufacturing - Large Manufacturer (500+ employees),Company Size,Manufacturing of brooms Large manufacturers with over 500 employees.
339994,Broom Brush and Mop Manufacturing,33999401,Broom Manufacturing,Product Type,Manufacturing of brooms,3399940104,Broom Manufacturing - Automated/Industry 4.0,Technology Level,Manufacturing of brooms Highly automated facilities with Industry 4.0 technologies.
339994,Broom Brush and Mop Manufacturing,33999401,Broom Manufacturing,Product Type,Manufacturing of brooms,3399940105,Broom Manufacturing - Job Shop/Custom Production,Production Type,Manufacturing of brooms Job shop operations specializing in custom production.
339994,Broom Brush and Mop Manufacturing,33999402,Brush Manufacturing,Product Type,Manufacturing of brushes,3399940201,Brush Manufacturing - Small Manufacturer (<50 employees),Company Size,Manufacturing of brushes Small manufacturers with fewer than 50 employees.
339994,Broom Brush and Mop Manufacturing,33999402,Brush Manufacturing,Product Type,Manufacturing of brushes,3399940202,Brush Manufacturing - Medium Manufacturer (50-500 employees),Company Size,Manufacturing of brushes Medium-sized manufacturers with 50-500 employees.
339994,Broom Brush and Mop Manufacturing,33999402,Brush Manufacturing,Product Type,Manufacturing of brushes,3399940203,Brush Manufacturing - Large Manufacturer (500+ employees),Company Size,Manufacturing of brushes Large manufacturers with over 500 employees.
339994,Broom Brush and Mop Manufacturing,33999402,Brush Manufacturing,Product Type,Manufacturing of brushes,3399940204,Brush Manufacturing - Automated/Industry 4.0,Technology Level,Manufacturing of brushes Highly automated facilities with Industry 4.0 technologies.
339994,Broom Brush and Mop Manufacturing,33999402,Brush Manufacturing,Product Type,Manufacturing of brushes,3399940205,Brush Manufacturing - Job Shop/Custom Production,Production Type,Manufacturing of brushes Job shop operations specializing in custom production.
339994,Broom Brush and Mop Manufacturing,33999403,Mop Manufacturing,Product Type,Manufacturing of mops,3399940301,Mop Manufacturing - Small Manufacturer (<50 employees),Company Size,Manufacturing of mops Small manufacturers with fewer than 50 employees.
339994,Broom Brush and Mop Manufacturing,33999403,Mop Manufacturing,Product Type,Manufacturing of mops,3399940302,Mop Manufacturing - Medium Manufacturer (50-500 employees),Company Size,Manufacturing of mops Medium-sized manufacturers with 50-500 employees.
339994,Broom Brush and Mop Manufacturing,33999403,Mop Manufacturing,Product Type,Manufacturing of mops,3399940303,Mop Manufacturing - Large Manufacturer (500+ employees),Company Size,Manufacturing of mops Large manufacturers with over 500 employees.
339994,Broom Brush and Mop Manufacturing,33999403,Mop Manufacturing,Product Type,Manufacturing of mops,3399940304,Mop Manufacturing - Automated/Industry 4.0,Technology Level,Manufacturing of mops Highly automated facilities with Industry 4.0 technologies.
339994,Broom Brush and Mop Manufacturing,33999403,Mop Manufacturing,Product Type,Manufacturing of mops,3399940305,Mop Manufacturing - Job Shop/Custom Production,Production Type,Manufacturing of mops Job shop operations specializing in custom production.
339995,Burial Casket Manufacturing,33999501,Metal Casket Manufacturing,Material Type,Manufacturing of metal burial caskets,3399950101,Metal Casket Manufacturing - Small Manufacturer (<50 employees),Company Size,Manufacturing of metal burial caskets Small manufacturers with fewer than 50 employees.
339995,Burial Casket Manufacturing,33999501,Metal Casket Manufacturing,Material Type,Manufacturing of metal burial caskets,3399950102,Metal Casket Manufacturing - Medium Manufacturer (50-500 employees),Company Size,Manufacturing of metal burial caskets Medium-sized manufacturers with 50-500 employees.
339995,Burial Casket Manufacturing,33999501,Metal Casket Manufacturing,Material Type,Manufacturing of metal burial caskets,3399950103,Metal Casket Manufacturing - Large Manufacturer (500+ employees),Company Size,Manufacturing of metal burial caskets Large manufacturers with over 500 employees.
339995,Burial Casket Manufacturing,33999501,Metal Casket Manufacturing,Material Type,Manufacturing of metal burial caskets,3399950104,Metal Casket Manufacturing - Automated/Industry 4.0,Technology Level,Manufacturing of metal burial caskets Highly automated facilities with Industry 4.0 technologies.
